Station;Datum;Behandling;Ruta;Arter ;Kommentar;Ej i trafikverkets artlista (se kommentar);Species
Brunflo;20220226;Ytskrapning;1;fjällvedel;;x;Astragalus alpinus
Brunflo;20220226;Ytskrapning;1;getväppling;;;Anthyllis vulneraria
Brunflo;20220226;Ytskrapning;1;gulsporre;;;Linaria vulgaris
Brunflo;20220226;Ytskrapning;1;klofibbla;;;Crepis tectorum
Brunflo;20220226;Ytskrapning;1;kråkvicker;;;Vicia cracca
Brunflo;20220226;Ytskrapning;1;käringtand;;;Lotus corniculatus
Brunflo;20220226;Ytskrapning;1;liten blåklocka;;;Campanula rotundifolia
Brunflo;20220226;Ytskrapning;1;ogräsmaskros;;;Taraxacum
Brunflo;20220226;Ytskrapning;1;rödklöver;;;Trifolium pratense
Brunflo;20220226;Ytskrapning;1;stormåra;;;Gallium mollugo
Brunflo;20220226;Ytskrapning;1;vitklöver;;;Trifolium repens
Brunflo;20220226;Ytskrapning;1;vitmåra;;;Galium boreale
Brunflo;20220226;Ytskrapning;2;bockrot;;;Pimpinella saxifraga
Brunflo;20220226;Ytskrapning;2;fjällvedel;;x;Astragalus alpinus
Brunflo;20220226;Ytskrapning;2;flockfibbla;;;Hieracium umbellatum
Brunflo;20220226;Ytskrapning;2;getväppling;;;Anthyllis vulneraria
Brunflo;20220226;Ytskrapning;2;gråbo;;x;Artemisia vulgaris
Brunflo;20220226;Ytskrapning;2;gulsporre;;;Linaria vulgaris
Brunflo;20220226;Ytskrapning;2;kråkvicker;;;Vicia cracca
Brunflo;20220226;Ytskrapning;2;käringtand;;;Lotus corniculatus
Brunflo;20220226;Ytskrapning;2;liten blåklocka;;;Campanula rotundifolia
Brunflo;20220226;Ytskrapning;2;ogräsmaskros;;;Taraxacum
Brunflo;20220226;Ytskrapning;2;rödklöver;;;Trifolium pratense
Brunflo;20220226;Ytskrapning;2;vanlig smörblomma;;;Ranunculus acris subsp. acris
Brunflo;20220226;Ytskrapning;2;vitklöver;;;Trifolium repens
Brunflo;20220226;Ytskrapning;3;bockrot;;;Pimpinella saxifraga
Brunflo;20220226;Ytskrapning;3;fjällvedel;;x;Astragalus alpinus
Brunflo;20220226;Ytskrapning;3;getväppling;;;Anthyllis vulneraria
Brunflo;20220226;Ytskrapning;3;gulsporre;;;Linaria vulgaris
Brunflo;20220226;Ytskrapning;3;klofibbla;;;Crepis tectorum
Brunflo;20220226;Ytskrapning;3;kråkvicker;;;Vicia cracca
Brunflo;20220226;Ytskrapning;3;liten blåklocka;;;Campanula rotundifolia
Brunflo;20220226;Ytskrapning;3;mjölkört;;;Chamaenerion angustifolium
Brunflo;20220226;Ytskrapning;3;renfana;;;Tanacetum vulgare
Brunflo;20220226;Ytskrapning;3;rödklöver;;;Trifolium pratense
Brunflo;20220226;Ytskrapning;3;vitklöver;;;Trifolium repens
Brunflo;20220226;Ytskrapning;3;vitmåra;;;Galium boreale
Brunflo;20220226;Ytskrapning;4;bockrot;;;Pimpinella saxifraga
Brunflo;20220226;Ytskrapning;4;fjällvedel;;x;Astragalus alpinus
Brunflo;20220226;Ytskrapning;4;getväppling;;;Anthyllis vulneraria
Brunflo;20220226;Ytskrapning;4;gulsporre;;;Linaria vulgaris
Brunflo;20220226;Ytskrapning;4;kråkvicker;;;Vicia cracca
Brunflo;20220226;Ytskrapning;4;kummin;;;Carum carvi
Brunflo;20220226;Ytskrapning;4;liten blåklocka;;;Campanula rotundifolia
Brunflo;20220226;Ytskrapning;4;rödklöver;;;Trifolium pratense
Brunflo;20220226;Ytskrapning;4;stormåra;;;Gallium mollugo
Brunflo;20220226;Ytskrapning;4;vitklöver;;;Trifolium repens
Brunflo;20220226;Ytskrapning;4;vitmåra;;;Galium boreale
Brunflo;20220226;Ytskrapning;5;bockrot;;;Pimpinella saxifraga
Brunflo;20220226;Ytskrapning;5;fjällvedel;;x;Astragalus alpinus
Brunflo;20220226;Ytskrapning;5;getväppling;;;Anthyllis vulneraria
Brunflo;20220226;Ytskrapning;5;gulsporre;;;Linaria vulgaris
Brunflo;20220226;Ytskrapning;5;kråkvicker;;;Vicia cracca
Brunflo;20220226;Ytskrapning;5;käringtand;;;Lotus corniculatus
Brunflo;20220226;Ytskrapning;5;liten blåklocka;;;Campanula rotundifolia
Brunflo;20220226;Ytskrapning;5;mjölkört;;;Chamaenerion angustifolium
Brunflo;20220226;Ytskrapning;5;ogräsmaskros;;;Taraxacum
Brunflo;20220226;Ytskrapning;5;renfana;;;Tanacetum vulgare
Brunflo;20220226;Ytskrapning;5;rödklöver;;;Trifolium pratense
Brunflo;20220226;Ytskrapning;5;röllika;;x;Achillea millefolium
Brunflo;20220226;Ytskrapning;5;viol;;;Viola sp.
Brunflo;20220226;Ytskrapning;5;stormåra;;;Gallium mollugo
Brunflo;20220226;Ytskrapning;5;vanlig smörblomma;;;Ranunculus acris subsp. acris
Brunflo;20220226;Ytskrapning;5;vitklöver;;;Trifolium repens
Brunflo;20220226;Ytskrapning;6;bockrot;;;Pimpinella saxifraga
Brunflo;20220226;Ytskrapning;6;fjällvedel;;x;Astragalus alpinus
Brunflo;20220226;Ytskrapning;6;getväppling;;;Anthyllis vulneraria
Brunflo;20220226;Ytskrapning;6;gulsporre;;;Linaria vulgaris
Brunflo;20220226;Ytskrapning;6;kråkvicker;;;Vicia cracca
Brunflo;20220226;Ytskrapning;6;käringtand;;;Lotus corniculatus
Brunflo;20220226;Ytskrapning;6;liten blåklocka;;;Campanula rotundifolia
Brunflo;20220226;Ytskrapning;6;viol;;;Viola sp.
Brunflo;20220226;Ytskrapning;6;renfana;;;Tanacetum vulgare
Brunflo;20220226;Ytskrapning;6;rödklöver;;;Trifolium pratense
Brunflo;20220226;Ytskrapning;6;röllika;;x;Achillea millefolium
Brunflo;20220226;Ytskrapning;6;stormåra;;;Gallium mollugo
Brunflo;20220226;Ytskrapning;6;vitklöver;;;Trifolium repens
Byvalla;20220831;ytskrapning;1;asp;;x;Populus tremula
Byvalla;20220831;ytskrapning;1;berggröe;;x;Poa compressa
Byvalla;20220831;ytskrapning;1;bergssyra;;;Rumex acetosella
Byvalla;20220831;ytskrapning;1;björk;;x;Betula sp.
Byvalla;20220831;ytskrapning;1;blomsterlupin;;;Lupinus polyphyllus
Byvalla;20220831;ytskrapning;1;femfingerört;;;Potentilla argentea
Byvalla;20220831;ytskrapning;1;flockfibbla;;;Hieracium umbellatum
Byvalla;20220831;ytskrapning;1;gran;;x;Picea abies
Byvalla;20220831;ytskrapning;1;gråbinka;;;Erigeron acris
Byvalla;20220831;ytskrapning;1;gråfibbla;;;Pilosella officinarum
Byvalla;20220831;ytskrapning;1;krypven;;x;Agrostis stolonifera
Byvalla;20220831;ytskrapning;1;viol;;;Viola sp.
Byvalla;20220831;ytskrapning;1;renfana;;;Tanacetum vulgare
Byvalla;20220831;ytskrapning;1;rödklöver;;;Trifolium pratense
Byvalla;20220831;ytskrapning;1;röllika;;x;Achillea millefolium
Byvalla;20220831;ytskrapning;1;smultron;;;Fragaria vesca
Byvalla;20220831;ytskrapning;1;stormåra;;;Gallium mollugo
Byvalla;20220831;ytskrapning;1;vitklöver;;;Trifolium repens
Byvalla;20220831;ytskrapning;1;ängssyra;;;Rumex acetosa
Byvalla;20220831;ytskrapning;2;björk;;x;Betula sp.
Byvalla;20220831;ytskrapning;2;femfingerört;;;Potentilla argentea
Byvalla;20220831;ytskrapning;2;flockfibbla;;;Hieracium umbellatum
Byvalla;20220831;ytskrapning;2;gran;;x;Picea abies
Byvalla;20220831;ytskrapning;2;groblad;;x;Plantago major
Byvalla;20220831;ytskrapning;2;gråbinka;;;Erigeron acris
Byvalla;20220831;ytskrapning;2;hallon;;;Rubus idaeus
Byvalla;20220831;ytskrapning;2;hökfibblor;;;Hieracium sp.
Byvalla;20220831;ytskrapning;2;hönsarv;;x;Cerastium fontanum
Byvalla;20220831;ytskrapning;2;krypven;;x;Agrostis stolonifera
Byvalla;20220831;ytskrapning;2;viol;;;Viola sp.
Byvalla;20220831;ytskrapning;2;prästkrage;;;Leucanthemum vulgare
Byvalla;20220831;ytskrapning;2;renfana;;;Tanacetum vulgare
Byvalla;20220831;ytskrapning;2;rödklöver;;;Trifolium pratense
Byvalla;20220831;ytskrapning;2;Viden;;x;Salix sp.
Byvalla;20220831;ytskrapning;2;sammetsdaggkåpa;;x;Alchemilla glaucescens
Byvalla;20220831;ytskrapning;2;smörblomma;;;Ranunculus acris
Byvalla;20220831;ytskrapning;2;stormåra;;;Gallium mollugo
Byvalla;20220831;ytskrapning;2;strimsporre;;;Linaria repens
Byvalla;20220831;ytskrapning;2;tall;;x;Pinus sylvestris
Byvalla;20220831;ytskrapning;2;teveronika;;;Veronica chamaedrys
Byvalla;20220831;ytskrapning;2;ängsklocka;;;Campanula patula
Byvalla;20220831;ytskrapning;2;ängssyra;;;Rumex acetosa
Byvalla;20220831;ytskrapning;2;ärenpris;;x;Veronica officinalis
Byvalla;20220901;ytskrapning;3;backskärvfrö;;;Noccaea caerulescens
Byvalla;20220901;ytskrapning;3;berggröe;;x;Poa compressa
Byvalla;20220901;ytskrapning;3;bergssyra;;;Rumex acetosella
Byvalla;20220901;ytskrapning;3;björk;;x;Betula sp.
Byvalla;20220901;ytskrapning;3;femfingerört;;;Potentilla argentea
Byvalla;20220901;ytskrapning;3;flockfibbla;;;Hieracium umbellatum
Byvalla;20220901;ytskrapning;3;gran;;x;Picea abies
Byvalla;20220901;ytskrapning;3;grustrav;;x;Arabidopsis suecica
Byvalla;20220901;ytskrapning;3;gråbinka;;;Erigeron acris
Byvalla;20220901;ytskrapning;3;gullris;;;Solidago virgaurea
Byvalla;20220901;ytskrapning;3;hallon;;;Rubus idaeus
Byvalla;20220901;ytskrapning;3;tåg;;x;Juncus sp.
Byvalla;20220901;ytskrapning;3;kruståtel;;x;Avenella flexuosa
Byvalla;20220901;ytskrapning;3;krypven;;x;Agrostis stolonifera
Byvalla;20220901;ytskrapning;3;kråkvicker;;;Vicia cracca
Byvalla;20220901;ytskrapning;3;Frylen;;x;Luzula sp.
Byvalla;20220901;ytskrapning;3;lönn;;x;Acer platanoides
Byvalla;20220901;ytskrapning;3;renfana;;;Tanacetum vulgare
Byvalla;20220901;ytskrapning;3;rödklöver;;;Trifolium pratense
Byvalla;20220901;ytskrapning;3;röllika;;x;Achillea millefolium
Byvalla;20220901;ytskrapning;3;smultron;;;Fragaria vesca
Byvalla;20220901;ytskrapning;3;stormåra;;;Gallium mollugo
Byvalla;20220901;ytskrapning;3;tall;;x;Pinus sylvestris
Byvalla;20220901;ytskrapning;3;vitklöver;;;Trifolium repens
Byvalla;20220901;ytskrapning;4;asp;;x;Populus tremula
Byvalla;20220901;ytskrapning;4;björk;;x;Betula sp.
Byvalla;20220901;ytskrapning;4;femfingerört;;;Potentilla argentea
Byvalla;20220901;ytskrapning;4;gran;;x;Picea abies
Byvalla;20220901;ytskrapning;4;gråfibbla;;;Pilosella officinarum
Byvalla;20220901;ytskrapning;4;kruståtel;;x;Avenella flexuosa
Byvalla;20220901;ytskrapning;4;krypven;;x;Agrostis stolonifera
Byvalla;20220901;ytskrapning;4;kråkvicker;;;Vicia cracca
Byvalla;20220901;ytskrapning;4;Frylen;;x;Luzula sp.
Byvalla;20220901;ytskrapning;4;renfana;;;Tanacetum vulgare
Byvalla;20220901;ytskrapning;4;rödklöver;;;Trifolium pratense
Byvalla;20220901;ytskrapning;4;röllika;;x;Achillea millefolium
Byvalla;20220901;ytskrapning;4;sammetsdaggkåpa;;x;Alchemilla glaucescens
Byvalla;20220901;ytskrapning;4;smultron;;;Fragaria vesca
Byvalla;20220901;ytskrapning;4;stormåra;;;Gallium mollugo
Byvalla;20220901;ytskrapning;4;tall;;x;Pinus sylvestris
Byvalla;20220901;ytskrapning;4;vitklöver;;;Trifolium repens
Byvalla;20220901;ytskrapning;4;åkervädd;;;Knautia arvensis
Byvalla;20220901;ytskrapning;4;ängssyra;;;Rumex acetosa
Byvalla;20220901;ytskrapning;5;bergssyra;;;Rumex acetosella
Byvalla;20220901;ytskrapning;5;björk;;x;Betula sp.
Byvalla;20220901;ytskrapning;5;femfingerört;;;Potentilla argentea
Byvalla;20220901;ytskrapning;5;flockfibbla;;;Hieracium umbellatum
Byvalla;20220901;ytskrapning;5;gråbinka;;;Erigeron acris
Byvalla;20220901;ytskrapning;5;gråfibbla;;;Pilosella officinarum
Byvalla;20220901;ytskrapning;5;gulsporre;;;Linaria vulgaris
Byvalla;20220901;ytskrapning;5;hallon;;;Rubus idaeus
Byvalla;20220901;ytskrapning;5;kruståtel;;x;Avenella flexuosa
Byvalla;20220901;ytskrapning;5;kruståtel;;x;Avenella flexuosa
Byvalla;20220901;ytskrapning;5;krypven;;x;Agrostis stolonifera
Byvalla;20220901;ytskrapning;5;Tistlar;;;Cirsium sp.
Byvalla;20220901;ytskrapning;5;prästkrage;;;Leucanthemum vulgare
Byvalla;20220901;ytskrapning;5;renfana;;;Tanacetum vulgare
Byvalla;20220901;ytskrapning;5;rödklöver;;;Trifolium pratense
Byvalla;20220901;ytskrapning;5;röllika;;x;Achillea millefolium
Byvalla;20220901;ytskrapning;5;sandtrav;;x;Arabidopsis arenosa
Byvalla;20220901;ytskrapning;5;smultron;;;Fragaria vesca
Byvalla;20220901;ytskrapning;5;tall;;x;Pinus sylvestris
Byvalla;20220901;ytskrapning;5;ängsfryle;;x;Luzula multiflora
Byvalla;20220901;ytskrapning;5;ängssyra;;;Rumex acetosa
Byvalla;20220901;ytskrapning;5;ögontröster;;;Euphrasia sp.
Byvalla;20220901;ytskrapning;6;asp;;x;Populus tremula
Byvalla;20220901;ytskrapning;6;berggröe;;x;Poa compressa
Byvalla;20220901;ytskrapning;6;bergssyra;;;Rumex acetosella
Byvalla;20220901;ytskrapning;6;björk;;x;Betula sp.
Byvalla;20220901;ytskrapning;6;blomsterlupin;;;Lupinus polyphyllus
Byvalla;20220901;ytskrapning;6;femfingerört;;;Potentilla argentea
Byvalla;20220901;ytskrapning;6;flockfibbla;;;Hieracium umbellatum
Byvalla;20220901;ytskrapning;6;gran;;x;Picea abies
Byvalla;20220901;ytskrapning;6;gråbinka;;;Erigeron acris
Byvalla;20220901;ytskrapning;6;gråfibbla;;;Pilosella officinarum
Byvalla;20220901;ytskrapning;6;krypven;;x;Agrostis stolonifera
Byvalla;20220901;ytskrapning;6;renfana;;;Tanacetum vulgare
Byvalla;20220901;ytskrapning;6;rödklöver;;;Trifolium pratense
Byvalla;20220901;ytskrapning;6;Viden;;x;Salix sp.
Byvalla;20220901;ytskrapning;6;skogsfibblor;;;Hieracium sect. Hieracium agg.
Byvalla;20220901;ytskrapning;6;tall;;x;Pinus sylvestris
Byvalla;20220901;ytskrapning;6;vägtistel;;;Cirsium vulgare
Byvalla;20220901;ytskrapning;6;ängsfryle;;x;Luzula multiflora
Byvalla;20220831;Ytskrapning/slåtter;1;asp;;x;Populus tremula
Byvalla;20220831;Ytskrapning/slåtter;1;bergssyra;;;Rumex acetosella
Byvalla;20220831;Ytskrapning/slåtter;1;björk;;x;Betula sp.
Byvalla;20220831;Ytskrapning/slåtter;1;blomsterlupin;;;Lupinus polyphyllus
Byvalla;20220831;Ytskrapning/slåtter;1;femfingerört;;;Potentilla argentea
Byvalla;20220831;Ytskrapning/slåtter;1;flockfibbla;;;Hieracium umbellatum
Byvalla;20220831;Ytskrapning/slåtter;1;gran;;x;Picea abies
Byvalla;20220831;Ytskrapning/slåtter;1;kråkvicker;;;Vicia cracca
Byvalla;20220831;Ytskrapning/slåtter;1;Frylen;;x;Luzula sp.
Byvalla;20220831;Ytskrapning/slåtter;1;renfana;;;Tanacetum vulgare
Byvalla;20220831;Ytskrapning/slåtter;1;rödklöver;;;Trifolium pratense
Byvalla;20220831;Ytskrapning/slåtter;1;Viden;;x;Salix sp.
Byvalla;20220831;Ytskrapning/slåtter;1;strimsporre;;;Linaria repens
Byvalla;20220831;Ytskrapning/slåtter;1;tall;;x;Pinus sylvestris
Byvalla;20220831;Ytskrapning/slåtter;1;vägtistel;;;Cirsium vulgare
Byvalla;20220831;Ytskrapning/slåtter;1;ängsklocka;;;Campanula patula
Byvalla;20220831;Ytskrapning/slåtter;1;ärenpris;;x;Veronica officinalis
Byvalla;20220831;Ytskrapning/slåtter;2;asp;;x;Populus tremula
Byvalla;20220831;Ytskrapning/slåtter;2;berggröe;;x;Poa compressa
Byvalla;20220831;Ytskrapning/slåtter;2;bergssyra;;;Rumex acetosella
Byvalla;20220831;Ytskrapning/slåtter;2;björk;;x;Betula sp.
Byvalla;20220831;Ytskrapning/slåtter;2;femfingerört;;;Potentilla argentea
Byvalla;20220831;Ytskrapning/slåtter;2;flockfibbla;;;Hieracium umbellatum
Byvalla;20220831;Ytskrapning/slåtter;2;gran;;x;Picea abies
Byvalla;20220831;Ytskrapning/slåtter;2;gråbinka;;;Erigeron acris
Byvalla;20220831;Ytskrapning/slåtter;2;gulsporre;;;Linaria vulgaris
Byvalla;20220831;Ytskrapning/slåtter;2;krypnarv;;x;Sagina procumbens
Byvalla;20220831;Ytskrapning/slåtter;2;Frylen;;x;Luzula sp.
Byvalla;20220831;Ytskrapning/slåtter;2;mjölkört;;;Chamaenerion angustifolium
Byvalla;20220831;Ytskrapning/slåtter;2;prästkrage;;;Leucanthemum vulgare
Byvalla;20220831;Ytskrapning/slåtter;2;renfana;;;Tanacetum vulgare
Byvalla;20220831;Ytskrapning/slåtter;2;Viden;;x;Salix sp.
Byvalla;20220831;Ytskrapning/slåtter;2;sandtrav;;x;Arabidopsis arenosa
Byvalla;20220831;Ytskrapning/slåtter;2;strimsporre;;;Linaria repens
Byvalla;20220831;Ytskrapning/slåtter;2;tall;;x;Pinus sylvestris
Byvalla;20220831;Ytskrapning/slåtter;2;vitklöver;;;Trifolium repens
Byvalla;20220831;Ytskrapning/slåtter;3;asp;;x;Populus tremula
Byvalla;20220831;Ytskrapning/slåtter;3;backskärvfrö;;;Noccaea caerulescens
Byvalla;20220831;Ytskrapning/slåtter;3;berggröe;;x;Poa compressa
Byvalla;20220831;Ytskrapning/slåtter;3;bergssyra;;;Rumex acetosella
Byvalla;20220831;Ytskrapning/slåtter;3;björk;;x;Betula sp.
Byvalla;20220831;Ytskrapning/slåtter;3;femfingerört;;;Potentilla argentea
Byvalla;20220831;Ytskrapning/slåtter;3;flockfibbla;;;Hieracium umbellatum
Byvalla;20220831;Ytskrapning/slåtter;3;gran;;x;Picea abies
Byvalla;20220831;Ytskrapning/slåtter;3;gråbinka;;;Erigeron acris
Byvalla;20220831;Ytskrapning/slåtter;3;tåg;;x;Juncus sp.
Byvalla;20220831;Ytskrapning/slåtter;3;kruståtel;;x;Avenella flexuosa
Byvalla;20220831;Ytskrapning/slåtter;3;krypven;;x;Agrostis stolonifera
Byvalla;20220831;Ytskrapning/slåtter;3;Frylen;;x;Luzula sp.
Byvalla;20220831;Ytskrapning/slåtter;3;prästkrage;;;Leucanthemum vulgare
Byvalla;20220831;Ytskrapning/slåtter;3;renfana;;;Tanacetum vulgare
Byvalla;20220831;Ytskrapning/slåtter;3;rödfibbla;;;Pilosella aurantiaca var. aurantiaca
Byvalla;20220831;Ytskrapning/slåtter;3;rödklöver;;;Trifolium pratense
Byvalla;20220831;Ytskrapning/slåtter;3;röllika;;x;Achillea millefolium
Byvalla;20220831;Ytskrapning/slåtter;3;Viden;;x;Salix sp.
Byvalla;20220831;Ytskrapning/slåtter;3;sandtrav;;x;Arabidopsis arenosa
Byvalla;20220831;Ytskrapning/slåtter;3;smultron;;;Fragaria vesca
Byvalla;20220831;Ytskrapning/slåtter;3;tall;;x;Pinus sylvestris
Byvalla;20220831;Ytskrapning/slåtter;3;vitklöver;;;Trifolium repens
Byvalla;20220831;Ytskrapning/slåtter;3;åkervädd;;;Knautia arvensis
Byvalla;20220831;Ytskrapning/slåtter;4;asp;;x;Populus tremula
Byvalla;20220831;Ytskrapning/slåtter;4;berggröe;;x;Poa compressa
Byvalla;20220831;Ytskrapning/slåtter;4;bergssyra;;;Rumex acetosella
Byvalla;20220831;Ytskrapning/slåtter;4;björk;;x;Betula sp.
Byvalla;20220831;Ytskrapning/slåtter;4;femfingerört;;;Potentilla argentea
Byvalla;20220831;Ytskrapning/slåtter;4;flockfibbla;;;Hieracium umbellatum
Byvalla;20220831;Ytskrapning/slåtter;4;gran;;x;Picea abies
Byvalla;20220831;Ytskrapning/slåtter;4;gråbinka;;;Erigeron acris
Byvalla;20220831;Ytskrapning/slåtter;4;kruståtel;;x;Avenella flexuosa
Byvalla;20220831;Ytskrapning/slåtter;4;krypven;;x;Agrostis stolonifera
Byvalla;20220831;Ytskrapning/slåtter;4;Frylen;;x;Luzula sp.
Byvalla;20220831;Ytskrapning/slåtter;4;renfana;;;Tanacetum vulgare
Byvalla;20220831;Ytskrapning/slåtter;4;rödklöver;;;Trifolium pratense
Byvalla;20220831;Ytskrapning/slåtter;4;röllika;;x;Achillea millefolium
Byvalla;20220831;Ytskrapning/slåtter;4;Viden;;x;Salix sp.
Byvalla;20220831;Ytskrapning/slåtter;4;sandtrav;;x;Arabidopsis arenosa
Byvalla;20220831;Ytskrapning/slåtter;4;smultron;;;Fragaria vesca
Byvalla;20220831;Ytskrapning/slåtter;4;stormåra;;;Gallium mollugo
Byvalla;20220831;Ytskrapning/slåtter;4;tall;;x;Pinus sylvestris
Byvalla;20220831;Ytskrapning/slåtter;4;åkervädd;;;Knautia arvensis
Byvalla;20220719;Ytskrapning/slåtter;5;asp;;x;Populus tremula
Byvalla;20220719;Ytskrapning/slåtter;5;bergssyra;;;Rumex acetosella
Byvalla;20220719;Ytskrapning/slåtter;5;björk;;x;Betula sp.
Byvalla;20220719;Ytskrapning/slåtter;5;blomsterlupin;;;Lupinus polyphyllus
Byvalla;20220719;Ytskrapning/slåtter;5;femfingerört;;;Potentilla argentea
Byvalla;20220719;Ytskrapning/slåtter;5;flockfibbla;;;Hieracium umbellatum
Byvalla;20220719;Ytskrapning/slåtter;5;gråfibbla;;;Pilosella officinarum
Byvalla;20220719;Ytskrapning/slåtter;5;gulsporre;;;Linaria vulgaris
Byvalla;20220719;Ytskrapning/slåtter;5;kruståtel;;x;Avenella flexuosa
Byvalla;20220719;Ytskrapning/slåtter;5;krypnarv;;x;Sagina procumbens
Byvalla;20220719;Ytskrapning/slåtter;5;krypven;;x;Agrostis stolonifera
Byvalla;20220719;Ytskrapning/slåtter;5;kråkvicker;;;Vicia cracca
Byvalla;20220719;Ytskrapning/slåtter;5;rödklöver;;;Trifolium pratense
Byvalla;20220719;Ytskrapning/slåtter;5;röllika;;x;Achillea millefolium
Byvalla;20220719;Ytskrapning/slåtter;5;skogsfibblor;;;Hieracium sect. Hieracium agg.
Byvalla;20220719;Ytskrapning/slåtter;5;tall;;x;Pinus sylvestris
Byvalla;20220719;Ytskrapning/slåtter;5;ängsfryle;;x;Luzula multiflora
Byvalla;20220719;Ytskrapning/slåtter;6;alsikeklöver;;;Trifolium hybridum
Byvalla;20220719;Ytskrapning/slåtter;6;backskärvfrö;;;Noccaea caerulescens
Byvalla;20220719;Ytskrapning/slåtter;6;bergssyra;;;Rumex acetosella
Byvalla;20220719;Ytskrapning/slåtter;6;björk;;x;Betula sp.
Byvalla;20220719;Ytskrapning/slåtter;6;femfingerört;;;Potentilla argentea
Byvalla;20220719;Ytskrapning/slåtter;6;flockfibbla;;;Hieracium umbellatum
Byvalla;20220719;Ytskrapning/slåtter;6;gråbinka;;;Erigeron acris
Byvalla;20220719;Ytskrapning/slåtter;6;krypven;;x;Agrostis stolonifera
Byvalla;20220719;Ytskrapning/slåtter;6;kråkvicker;;;Vicia cracca
Byvalla;20220719;Ytskrapning/slåtter;6;renfana;;;Tanacetum vulgare
Byvalla;20220719;Ytskrapning/slåtter;6;rödklöver;;;Trifolium pratense
Byvalla;20220719;Ytskrapning/slåtter;6;röllika;;x;Achillea millefolium
Byvalla;20220719;Ytskrapning/slåtter;6;sandtrav;;x;Arabidopsis arenosa
Byvalla;20220719;Ytskrapning/slåtter;6;smultron;;;Fragaria vesca
Byvalla;20220719;Ytskrapning/slåtter;6;åkervädd;;;Knautia arvensis
Byvalla;20220719;Ytskrapning/slåtter;6;ängsfryle;;x;Luzula multiflora
Byvalla;20220719;Ytskrapning/slåtter;6;ängssyra;;;Rumex acetosa
Gustafs;20220804;ytskrapning;1;femfingerört;;;Potentilla argentea
Gustafs;20220804;ytskrapning;1;getväppling;;;Anthyllis vulneraria
Gustafs;20220804;ytskrapning;1;gråbo;;x;Artemisia vulgaris
Gustafs;20220804;ytskrapning;1;harklöver;;;Trifolium arvense
Gustafs;20220804;ytskrapning;1;renfana;;;Tanacetum vulgare
Gustafs;20220804;ytskrapning;1;rödklöver;;;Trifolium pratense
Gustafs;20220804;ytskrapning;1;röllika;;x;Achillea millefolium
Gustafs;20220804;ytskrapning;1;sandnarv;;x;Arenaria serpyllifolia
Gustafs;20220804;ytskrapning;1;sandtrav;;x;Arabidopsis arenosa
Gustafs;20220804;ytskrapning;1;stormåra;;;Gallium mollugo
Gustafs;20220804;ytskrapning;1;svinmålla;;x;Chenopodium album
Gustafs;20220804;ytskrapning;1;trampört;;x;Polygonum aviculare
Gustafs;20220804;ytskrapning;1;åkerfräken;;x;Equisetum arvense
Gustafs;20220804;ytskrapning;1;åkerfräken;;x;Equisetum arvense
Gustafs;20220804;ytskrapning;1;åkervädd;;;Knautia arvensis
Gustafs;20220804;ytskrapning;1;äkta johannesört;;;Hypericum perforatum
Gustafs;20220804;ytskrapning;2;flockfibbla;;;Hieracium umbellatum
Gustafs;20220804;ytskrapning;2;gråbo;;x;Artemisia vulgaris
Gustafs;20220804;ytskrapning;2;grässtjärnblomma;;x;Stellaria graminea
Gustafs;20220804;ytskrapning;2;gulmåra;;;Galium verum
Gustafs;20220804;ytskrapning;2;gulvial;;;Lathyrus pratensis
Gustafs;20220804;ytskrapning;2;kråkvicker;;;Vicia cracca
Gustafs;20220804;ytskrapning;2;renfana;;;Tanacetum vulgare
Gustafs;20220804;ytskrapning;2;revsmörblomma;;;Ranunculus repens
Gustafs;20220804;ytskrapning;2;rödklöver;;;Trifolium pratense
Gustafs;20220804;ytskrapning;2;röllika;;x;Achillea millefolium
Gustafs;20220804;ytskrapning;2;sandtrav;;x;Arabidopsis arenosa
Gustafs;20220804;ytskrapning;2;stormåra;;;Gallium mollugo
Gustafs;20220804;ytskrapning;3;bergssyra;;;Rumex acetosella
Gustafs;20220804;ytskrapning;3;grustrav;;x;Arabidopsis suecica
Gustafs;20220804;ytskrapning;3;trampört;;x;Polygonum aviculare
Gustafs;20220804;ytskrapning;4;flockfibbla;;;Hieracium umbellatum
Gustafs;20220804;ytskrapning;4;grustrav;;x;Arabidopsis suecica
Gustafs;20220804;ytskrapning;4;gråbo;;x;Artemisia vulgaris
Gustafs;20220804;ytskrapning;4;grässtjärnblomma;;x;Stellaria graminea
Gustafs;20220804;ytskrapning;4;kråkvicker;;;Vicia cracca
Gustafs;20220804;ytskrapning;4;renfana;;;Tanacetum vulgare
Gustafs;20220804;ytskrapning;4;rödklöver;;;Trifolium pratense
Gustafs;20220804;ytskrapning;4;röllika;;x;Achillea millefolium
Gustafs;20220804;ytskrapning;5;bergssyra;;;Rumex acetosella
Gustafs;20220804;ytskrapning;5;flockfibbla;;;Hieracium umbellatum
Gustafs;20220804;ytskrapning;5;getväppling;;;Anthyllis vulneraria
Gustafs;20220804;ytskrapning;5;grustrav;;x;Arabidopsis suecica
Gustafs;20220804;ytskrapning;5;grässtjärnblomma;;x;Stellaria graminea
Gustafs;20220804;ytskrapning;5;harklöver;;;Trifolium arvense
Gustafs;20220804;ytskrapning;5;renfana;;;Tanacetum vulgare
